category_name,name,rating,votes,address
Hospitals,Nithya Sugam Ayurvedic Hosp..,4.5,2,"hya Sugam Vaithiya Salai, No. 7 Nethaji Garden, Ammoor Koot Road, Ammoor,, Ammoor, Vellore - 632501, Ammoor Koot Road CSI Church Nearby"
Hospitals,Usha Nursing Home,3.8,2,"85, Filter Bed Road, Krishna Nagar, Vellore - 632001, Near Vellore Silk House & BPR Nursing College, Vellore Bazaar"
Hospitals,Sri Narayani Hospital And R..,4.1,39,"puram, Thirumalaikodi, Ariyur, Vellore - 632002, Near Golden Temple,"
Hospitals,Aruna Eye Hospital,3.9,39,"19/1, Officers Line, Voorhees College, Vellore - 632001, Near Apsara Cinema"
Hospitals,Sri Sakthi Amma Hospital,3.9,1469,"14/87, Housing Board Phase-1, 7th Cross, Sathuvacheri, Vellore - 632009, Near Vallalar Nagar"
Hospitals,Gaurav Homeopathic Clinic,4.2,1469,"p No 2, New Bus Stand Street, Kalanaur Rohtak, Rohtak - 124113, Near New Bus Stand"
Hospitals,Theneerajwellness.com,4.4,46,"e No. 40, Sheesham Jhari,, Sewanand Ashram Rd,, Rishikesh City, Rishikesh - 249201, Muni Ki Reti,"
Hospitals,Christian Medical College H..,4.4,46," Scudder Road, Vellore Bazaar, Vellore - 632004, Near Fort"
Hospitals,Dr. Mohans Diabetes Special..,4.7,67,"13, 7th East Main Road, Gandhi Nagar Vellore, Vellore - 632006, Gandhi Nagar"
Hospitals,Christian Medical Hospital,4.3,67," Building Main Block, IDA Scudder Road, Cmc, Vellore - 632004, Opposite State Bank Of India"
Hospitals,ARC Fertility Hospitals,4.8,1290,"102/283, Katpadi Road, Thottapalayam, Vellore - 632012, Opposite New Bus Stand & Next to Hotel Saravana Bhavan, Vivekanandar Nagar"
Hospitals,Dr. Agarwals Eye Hospital,4.5,1290,"18, Officers Lane, Voorhees College, Vellore - 632001, Near Apsara Theatre"
Hospitals,Apollo K H Hospital,4.2,1033,"ipet to Vellore By Pass Road, Melvishram Vellore, Vellore - 632509, Near Melvishram"
Hospitals,Naruvi Hospitals,4.3,1033,"72, Collectors Office Road, Chennai Bengaluru Highway, Vellore Collectorate, Vellore - 632004"
Hospitals,Nalam Medical Centre And Ho..,4.1,635,"44,, Arcot Road, Sathuvacheri, Vellore - 632009, Near Collectorate"
Hospitals,Christian Medical Hospital,4.1,635,"n Road, Bagayam, Vellore - 632002, Opposite State Bank Of India"
Hospitals,Sri Saai Ideal Dental Care,4.8,565,"illium College Road,, Gandhi Nagar Vellore, Vellore - 632002, Near Apollo Pharmacy"
Hospitals,Vasan Eye Care Hospital,4.2,565,"30/1, Officers Line, Krishna Nagar, Vellore - 632001, Near Khanna Hotel"
Hospitals,Vellore Homeo Care,4.8,410,"29/108, Najam Centre, Virudhambattu, Vellore - 632006, Near Vishnu Theatre"
Hospitals,Sandhya Hospital,3.7,410,"565, 16th Street, Sathuvacheri, Vellore - 632009, Opposite Vallalar Tank"
Hospitals,Vellore Government Hospital,4.1,231,"i Road, Adukkamparai, Vellore - 632011, Near Bagayam"
Hospitals,Dr. Sivakumar Multi Special..,3.6,231,"3, Arcot Road, Sathuvacheri, Vellore - 632009, Opposite Collector Office"
Hospitals,Hospital Annexe & Ywca Cant..,3.7,135,"ttapalayam, Vellore - 632012"
Hospitals,Indira Nursing Home,3.6,135,"452, Main Bazaar Road, Saidapet, Vellore - 632012, Near CMC Hospital"
Hospitals,Raj Nursing Home,4.3,132,"5, Ponniamman Kovil Street, Sainathapuram, Vellore - 632001, Near EB Office"
Hospitals,Raj Nursing Home,4.3,132,"5, Ponniamman Koil Street, Sainathapuram, Vellore - 632001"
Hospitals,Mental Health Centre,4.4,130,"ayam, Vellore - 632002, Near Bagayam Police Station, Old Bus Stand"
Hospitals,Dr. Tirupathi Veterinary Ho..,4.1,130,"upatturalangayamvellore Road, Tirupattur, Vellore - 635601"
Hospitals,Kumaran Hospital,3.5,124,"112, Katpadi Road, Virudhampet, Vellore - 632002, Near Gandhi Nagar"
Hospitals,Indira Superspeciality Hosp..,3.8,124," Suthanthira Ponvizha Nagar, Gandhi Nagar, Vellore, Katpadi Road, Gandhi Nagar East, Vellore - 632006"
Hospitals,Varshini Hospital,3.3,87,"78, ARNI ROAD, Velapadi, Vellore - 632001, NEAR SP BUNGLAOW"
Hospitals,CMC Hospital,4.2,87,"ot Road, Thottapalayam, Vellore - 632012, Near CMC Hospitals"
Hospitals,Vellore Hospital,4.2,85,"207, Krishna Nagar, Vellore - 632001, Sasthri Nagar, Veerasamy Nagar"
Hospitals,Dr. Sivakumar Hospital,4.0,85,"huvacheri, Vellore - 632009, Sathuvacheri"
Hospitals,Dr. Sivakumar Hospital,4.0,83,", Arcot Road, Sathuvacheri, Vellore - 632009, Opp To Collector Office"
Hospitals,Premji Neuro Hospital,3.8,83,"tteri  Main Road, Thorapadi, Vellore - 632002, Opposite EB Office Near Female Jail"
Hospitals,Sankari Hospital,3.3,78,"32, Government Pentland Hospital Road, Krishna Nagar, Vellore - 632001"
Hospitals,Jamia Darussalam Hospital,4.0,78,"198/25, Oomerabad Main Road, Oomerabad, Vellore - 635808, Near Airtel Tower"
Hospitals,Government Hospital Tirupat..,3.8,78,lore - 632001
Hospitals,CMC Vellore Eye Hospital,3.9,78,"ell Campus, Arni Road, Velapadi, Vellore - 632001"
Hospitals,Dhinesh Hospital,3.7,63,"73, Arani Road, Velapadi, Vellore - 632001, Near Dhinakaran Bus Stop"
Hospitals,Esi Hospital,3.7,63,"ernment Pentland Hospital Campus, Gph Road, Krishna Nagar, Vellore - 632001, Near Raja Bus Stop"
Hospitals,Addon Institute Of Medical ..,4.9,62,"nnai to Bangalore Highway Road, Pallikonda, Vellore - 635809, Near Toll Plaza"
Hospitals,Dhinesh Nursing Home,4.2,62,"234, Arni Road,Edayansathu, Bagayam, Vellore - 632002, Near Bagayam Police Station"
Hospitals,Akshaya Hospital,4.0,61,"1, 4th Street, KATPADI VELLORE, Vellore - 632002, Near Gopalapuram"
Hospitals,Annamalai Hospital,4.4,61,"46, Subbaraya Mudali Street, Velapadi, Vellore - 632001, Near Velapadi"
Hospitals,Kottakkal Arya Vaidyasala,4.2,59,"13/4, Arni Road, Kosapet, Vellore - 632001, Near CMC Eye Hospital"
Hospitals,"Hospital Annexe, Cmc",3.9,59,"lore, Tamil Nadu, Natham, Vellore - 635654"
Hospitals,Baba Hospital,3.2,59,"1311 A, Phase 2 South Avenue Road,, Sathuvacheri, Vellore - 632009, Near Bhuvaneswari Mahal, Behind Aavin Milk & District Court"
Hospitals,Sundaram Health Centre,4.1,59,"34, Banavaram Road, Sholingur, Vellore - 631102, Near Yoga Narasimma Temple"
Hospitals,Dr. Kalyani Gajendran Hospi..,3.4,47,"18, Cutchery Street, Tirupattur, Tirupattur - 635601, Near Arignar Anna School"
Hospitals,Aruna Eye Hospital,3.9,47,"19/1, Officers Line, Voorhees College, Vellore - 632001, Near Apsara Theatre"
Hospitals,Sudhagar Dental Hospital,4.4,46,"14 1st Floor, GPH Road, Vellore Ho, Vellore - 632001, Opposite Old Government Hospital"
Hospitals,Thangamma Dental Hospital,3.0,46,"656, Kovil Street, Tirupattur, Vellore - 635601, Vallalar Nagar"
Hospitals,Mothers Care Diabetes Cente..,4.3,43," 9 Phase 1, Sathuvacheri, Vellore - 632009, Opposite Gandhi Nagar Tunnel Bus Stop,Gandhinagar Nagar"
Hospitals,Karigiri Hospital (Sih-R&Lc..,4.1,43,"igiri, Vellore - 632106, Near Sevur"
Hospitals,V Care Hospital,4.0,38,"anthapuram, Kosapet, Vellore - 632001"
Hospitals,Sai Rishi Siddha & Ayurvedi..,4.5,38,"31, Bazaar Street, MBT Road, Walajapet, Vellore - 632513, Near Mosque"
Hospitals,The Vellore Ortho Ent Found..,3.8,34,"220, South Service Road Phase I, Sathuvacheri, Vellore - 632009, Vallalar, Near More Supermarket"
Hospitals,Dr. J. Supriya Clinic,3.2,34,"6, Battai St, Velapadi, Vellore - 632001"
Hospitals,Anand Hospitals,4.7,29,"nd Hospitals, No,1/16, Pallikonda to Gudiyattam Main Road, Veppur, Vellore - 635803, Veppur Bus Stop, Mint"
Hospitals,Cure Medical Institute Of E..,4.5,29,"nagiri Kilminnal, Vellore - 632517"
Hospitals,Dr. Ganesh Hospital,4.3,28," St, Walajapet, Vellore - 632513"
Hospitals,Schell Eye Hospital,4.0,28,"ell Campus, Arani Road, Krishna Nagar, Vellore - 632001, Near Raymond Showroom"
Hospitals,Sairam Healthcare and Nursi..,4.8,28,"13/1, AKR Towers, Arcot Road, Ranipet, Vellore - 632509, Near Sundaram Finance and Andhra Bank"
Hospitals,Naruvi Hospital,3.7,28,"m Garden, Elim Garden, Plot #605, Jeevaraj Garden, Plot #605, Jeevaraj Garden, Samuel Nagar, Thot, Palar Thottam Street, Kalathur, Vellore - 632531, Opposite Vellore New Bus Stand"
Hospitals,Arun Ortho Hospital,3.9,27,"15, Velapadi, Vellore - 632001, Near Annamalai University"
Hospitals,RM Hospital,3.9,27,"286/176, Vellore - Chittoor Road, Dharapadavedu, Katpadi, Vellore - 632007, Near Chitoor Bus Stand, Opposite Thirumalai Parking"
Hospitals,Sri Sesha Sai Herbals,3.0,26,"45, Vellore Banglore National Highway, Abdullapuram, Vellore - 632010, Near Sri Shesha Sai Nagna Aarogya Beedam, VIP City"
Hospitals,Jeevan Life Care Hospital,4.8,26,"19, Bazaar Street, Tiruvalam, Vellore - 632515, Sipcot near"
Hospitals,Ramachandra Hospital,3.2,18,"284, Arani Road, Sainathapuram, Vellore - 632001, R N Nagar"
Hospitals,Dentistree International De..,4.4,18,"82, 1st Floor, Balaji Road Officers Lane, Krishna Nagar, Vellore - 632001, Above Krishna Sweets"
Hospitals,Karigari General Hospital,3.6,17,"42, Katpadi Road, KATPADI VELLORE, Vellore - 632002, Near Food Corporation India"
Hospitals,Aayurdhaa Hospital  (Prev. ..,4.3,17,"urdhaa Hospital, Naraikula Medu Street, Pandianallore Road, Sholingur, Vellore - 631102, Near Yoga Narashimma Swamy Temple"
Hospitals,Dinesh Hospital,4.5,17,"anchathur, Arani Road, Bagayam, Vellore - 632002, Near Bagayam Police Station"
Hospitals,Chest Pain Unit,4.3,17,"ttapalayam, Vellore - 632012, CMC Hospital"
Hospitals,V B Hospitals,3.6,16,"672, R T O Road, Sathuvacheri, Vellore - 632009, Near Sathuvachari"
Hospitals,Lakshmi Prasad Hospital,3.6,16," , 49, Nagarathpete, Mbt Road, Walajapet, Vellore - 632513"
Hospitals,Siva Nursing Home,3.6,15,"9/75, Vks Mani Street , Edaiyampatti, Kudiyanakuppam, Vellore - 635851"
Hospitals,Guruvarajapet Government Ho..,3.4,15,", Guruvarajapet, Vellore - 631101"
Hospitals,Vasu Dental Care,4.8,14,"508C, Chennai Highway, Rangapuram, Vellore - 632009, Near Munishwaran Temple, Vallalar"
Hospitals,Accident & Emergency,4.0,14,"dhi Road, Thottapalayam, Vellore - 632012"
Hospitals,Shifa Unani Herbal Hospital,5.0,14,"co Nagar, Achamangalam, Tirupattur, Vellore - 635601"
Hospitals,Jothi Hospital,4.6,14,"69/1, Battai Street, Vellore Ho, Vellore - 632001, Near Bus Stand"
Hospitals,Vds Dental & Implant Centre..,4.6,13," DENTAL CENTRE, MP Sarathy Nagar, Khaghithapattari, Vellore - 632002, Near Uzhyavar Market"
Hospitals,Nambikkai Nilayam For Child..,4.2,13,"lore Bazaar, Vellore - 632002, Bagayam"
Hospitals,Government Hospital,4.0,13,"lore - 635854, Patchur"
Hospitals,Balvissh Hospital,4.6,13,"7/1 New 3 Dr Gopal Hospital Building, Nethaji Roadrth Agraharam Street, Tirupattur, Tirupattur - 635601, Near Canara Bank"
Hospitals,Ida Sophia Scudder Urban He..,4.4,13,"9, Vellore, Kosapet, Kosapet, Vellore - 632001"
Hospitals,Tamilnadu Electropathy Medi..,4.2,13,"20, Muthamizh Nagar, Arappakkam, Vellore - 632517"
Hospitals,J J Ravi Hospital,4.0,12,"ni Main Road, Vellore Ho, Vellore - 632001, Near Blue Theatre Kuppam Bus Stop"
Hospitals,Government Pentland Hospita..,3.5,12," Road, Kosapet, Vellore - 632001"
Hospitals,G S Hospital,3.8,12,"45/30, Tirupattur Bazaar, Vellore - 635602"
Hospitals,Anand Kardiac Center Multi ..,3.6,12,"2/21 South Service Road, Phash 1 ,, Sathuvacheri, Vellore - 632009, Near Vallalar Bus Stop"
Hospitals,Shrishti Hospital,2.7,11,"nivedu, Vellore - 632513"
Hospitals,Sholinghur Government Hospi..,4.4,11,"ional Highway 45, Sholingur, Vellore - 631102, Near Narasimha Swamy Temple, Walajapet"
Hospitals,Herbocare Hospital,3.8,11,"13, Bharathi Nagar Main Road, Gandhi Nagar East, Vellore - 632006, Near Oda Pillayar Kovil & Amma Unavagam"
Hospitals,Rusha Department (Unit Of C..,3.7,11,"ha Campus, Gudiyanatham Road, Ruhsa Campus, Vellore - 632209, P K Puram"
Hospitals,Sree Vaari Institute& Hospi..,3.4,11,"anpettu, Tirupattur, Tirupattur - 635601"
Hospitals,S K Nambi Hospital,4.4,11,"9, Velapadi, Vellore - 632001"
Hospitals,Vimala Eye Hospital,4.4,9,"upattur, Bharathi Road, Tirupattur Bazaar, Vellore - 635602"
Hospitals,Natrampalli Primary Health ..,4.3,9,"rampalli, Natrampalli, Vellore - 635852"
Hospitals,Lakshmi Hospital,4.1,9,"7, Pillaiyar Koil Street, Katpadi, Vellore - 632007, Dharapadavedu"
Hospitals,Lakshmi Hospital,3.8,9,"7/8 Pillaiyar Kovil Street, Tharapadavedu, Krishna Nagar, Vellore - 632001, Near Kaatpadi Railway Station"
Hospitals,G.S Hospital,3.8,9," Dharmaraja Templestreet, Tirupattur, Tirupattur - 635601, Tirupattur"
Hospitals,Andiyappanur Phc,3.5,9,"122, Vellore - 635702"
Hospitals,Sri Guru Hospital,3.4,9,"36, Lalsingh Kumanathan Street, Vellore - 632001, Near Kosapet"
Hospitals,Success Varma Therapy Hospi..,3.3,9,"4, Big Mosque Ceepustreet, Melvisharam, Vellore - 632509"
Hospitals,Employees State Insurance C..,3.2,9,"lore Bazaar, Vellore - 632004"
Hospitals,The Dental Home,4.6,9,"thagiri Complex, 1st Floor , Katpadi Main Road, Gandhi Nagar West, Vellore - 632006, Opposite Reliance Petrol Bunk"
Hospitals,Sterling Diabetics Hospital..,4.5,8," 6, 13th  East Main Road, KATPADI VELLORE, Vellore - 632002, Near Auxiliyam Womens College, Gandhi Nagar"
Hospitals,Nmsi Christukula Ashram Hos..,4.4,8,"upet Road, Pudupettai, Vellore - 635651, Near Achamangalam"
Hospitals,Gss Hospital,4.2,8,"24/25 Gss Complex, Kazhinjur Road, Katpadi,, Gandhi Nagar West, Vellore - 632006, Near 6th Cross Street"
Hospitals,G S Hospital,4.1,8,"linghur, Vellore - 631102"
Hospitals,E.S.I. Dispensar,3.9,8,"t No.68, Sipcot Industrial Complex, Ranipet-632 403, Sipcot, Vellore - 632403"
Hospitals,Sundaram Hospital Thirupatt..,3.9,8,"87, Cutchery Street, Thiruppattur Vellore, Vellore - 635601"
Hospitals,KKR Hospitals,3.6,8,"22/1, Battai Street, Krishna Nagar, Vellore - 632001"
Hospitals,J J Ravi Hospital,3.0,8,"upatchipuram, Rv Nagar, Vellore, Vellore - 632002"
Hospitals,Dr. Ramarathinam G,5.0,8,"29 Battai Street.Velapadi,Vellore, Velapadi, Vellore - 632001, Near Velapadi Pillayar Koil"
Hospitals,Sakthi Balaji Clinic & Nurs..,4.9,8,"4 Lakshmi Complex, Kumaraswamy 2nd Street, Vellore Ho, Vellore - 632001, Periya Allapuram, Murugan Temple Backside"
Hospitals,Akshaya Hospital,4.7,7,", Suthanthira Ponvizha Nagar, Mottur, Vellore, Katpadi Road, Katpadi, Vellore - 632002, Gandhi Nagar"
Hospitals,Jeevan Lifecare Hospital,4.7,7," 33, Sholinghur Road, Walajapet, Vellore - 632513, Near Post Office,Walajapet"
Hospitals,Government Hospital,4.6,7,"ajapet, Vellore - 632513"
Hospitals,J P K M School Of Nursing &..,4.6,7," Annai Therasa 4thstreet, Phase 3, Sathuvachari, Sathuvacheri, Vellore - 632009"
Hospitals,Cmc A Ward,4.5,7,"lore, Vellore HO, Vellore - 632001"
Hospitals,Casualty Block,4.4,7,"thalipuram, Adukkamparai, Munjurpattu, Vellore - 632057"
Hospitals,Urban Primary Health Centre,4.3,7,"lore-Katpadi Road, Darapadavedu, Damarapakkam, Vellore - 632504"
Hospitals,Esic Vellore Branch,4.2,7," Cross Street, Sainathapuram, Vellore - 632001, Sasthri Nagar, Vadivel Nagar"
Hospitals,Government Pentaland Hospit..,4.1,7,"lore Bazaar, Vellore - 632004"
Hospitals,Thimiri Upgraded Government..,4.0,7,"ari, Vellore - 632512"
Hospitals,Govt. Primary Health Center..,4.0,7,"niya Kotti St, Rv Nagar, Vellore, Sainathapuram, Sainathapuram, Vellore - 632001"
Hospitals,Gv Annai Multispeciality Ho..,3.9,7,"i Road, Vellore Melpadi, Vellore - 632521"
Hospitals,V M G Hospital,3.6,7,"iriyar Nagar, Vellore - 632001"
Hospitals,Ds Hospital-Multispeciality..,3.6,7," 13A, Sanjeevi Street, Tirupattur, Tirupattur - 635601, Near Meenakshi Theatre"
Hospitals,Jj Ravi Hospital,3.4,7," Stop, Kuppam, Sainathapuram, Rv Nagar, Sainathapuram, Vellore - 632001"
Hospitals,Melvisharam Primary Health ..,2.8,7,", Annasalai Main Road, Vellore - 632509, Melvisharam"
Hospitals,Kavitha Institute Of Parame..,4.7,7,"16, Perumal Mudali Street, Walajapet, Vellore - 632513, Near CNR School"
Hospitals,Dhanwantari Hospital & Rese..,4.5,7,"21, Sathuvachari, Rto Road, Sathuvacheri, Vellore - 632009, Opposite Mgr Statue"
Hospitals,Government Primary Health C..,4.3,7,"upattu, Vellore - 632508"
Hospitals,Sri Agathiyar Siddha And Va..,4.2,7,"nnai Bangalore Road, Walajapet, Vellore - 632513, Near Dakshinakali Koil"
Hospitals,Vasan Dental Clinic,4.1,6,"73/a, Katpadi Main Road, Gandhi Nagar East, Vellore - 632006, Near Rangalaya Mandabam"
Hospitals,Kunichi Govt.Hospital,4.1,6,"araj Nagar, Nariyaneri, Nariyaneri, Vellore - 635901"
Hospitals,Bagayam Hospital,3.3,6,"jeevipuram 1st Cross, Bagayam, Vellore - 632002"
Hospitals,Jp Acupuncture Clinic & Res..,3.3,6,"3, Vellore Main Road, Virudhambattu, Vellore - 632006, Near Old Palar Bridge,  Balu Nagar West"
Hospitals,Ramakrishna Hospital Ambula..,3.3,6,"19 T 1st Floor, Mandy Street, Vellore Ho, Vellore - 632001, Near Traffic Police Station"
Hospitals,Jolarpet Phc,3.3,6,"iyur, Sh18 Salemtirupatturvaniyambadi Road, Vellore - 635851"
Hospitals,V P Hospital,2.7,6,"22 & 23, Gph Road, Vellore - 632001, Krishna Nagar, Vellore - 632001, Opposite to  Esi Hospital"
Hospitals,Dr. G Kumaran Ayurvedic Hos..,2.7,6,"221, Ammoor, Vellore - 632501"
Hospitals,Anush Hospital,4.8,6,"o:1/2, Barathi Nagar, Vellore - 632114"
Hospitals,Ganesh Hospital,4.6,6,"43, Madras Banglore Truck Road, Walajapet, Vellore - 632513, Opposite Chennai Bus Stop"
Hospitals,Guruji Venkatchandar,4.6,5,"asingapuram, Vellore - 635701"
Hospitals,Gbr Fertiltiy Centre & Hosp..,4.6,5,"/1, Vks Tower, Chairman, Duraiswamy Road, Tirupattur Bazaar, Vellore - 635602"
Hospitals,Nikkin Hospital,4.3,5,"25, Venkata Reddy Street, Jolarpettai, Vellore - 635851"
Hospitals,Urban Primary Health Center,4.0,5,"an), Vellore Corporation, 39thstreet , Phase Ii, Sathuvachari, Regional Transport Office Road, Sathuvacheri, Vellore - 632009"
Hospitals,Sri Vaari Hospital,4.0,5,"ili, Sendamangalam, Vellore - 631051"
Hospitals,ESI Dispensary,3.6,5,"t Road, Vellore Bazaar, Vellore - 632004"
Hospitals,Om Sakthi Hospital,5.0,5,"alathur, Vellore - 635803"
Hospitals,Gentle Homeo Care Homeopath..,4.5,5,"hukovil, Bedhakallupalli, Vaniyambadi, Avarangkuppam Road, Avarankuppam, Vellore - 635801"
Hospitals,RJR Herbal Hospital,4.4,5,"11,Behind Chennai Silks, Sarathi Nagar, Kagithapattarai, Vellore - 632012"
Hospitals,Kkr Hospital,4.3,5,"lore Bazaar, Vellore - 632004"
Hospitals,Vellore Diabetes And ENT Ca..,4.0,4,"1, Arcot Road, Vellore Ho, Vellore - 632001, Near Rangapuram"
Hospitals,Government Primary Health C..,3.6,4,"pital Road, Tiruvalam, Vellore - 632515, Ponnai"
Hospitals,Dr. Himayavaramban Neuro Cl..,3.6,4,"37A, Arni Road, Sainathapuram, Vellore - 632001, Near Sainathapuram Bus Stop"
Hospitals,Puttur Hospital,3.5,4,"15, O M Street, Thiruppattur Vellore, Vellore - 635601"
Hospitals,Sri Jeya Hospital,3.5,4,"4, Dharmapuri Road, Tirupattur, Vellore - 635601, Opposite TNHB Phase II, Mukundan Nagar"
Hospitals,Sanjeevani Ayurveda Hospita..,3.4,4,"2/1, Thinagar Salai ,Dr.gopalakrishnan Nagar, Katpadi Vellore, Vellore - 632002, Near Odai Pillaiyar Bus Stop"
Hospitals,D S Hospital,3.3,4,", Sanjeevi Pillai Street, Tirupattur, Vellore - 635601, Near Meenakshi Theatre"
Hospitals,Government Upgraded Primary..,2.9,4,"ngayam, Vellore - 635701"
Hospitals,G K Hospital,2.7,4,"6 7 & 8 Sipcot Housing Colony, Sipcot, Vellore - 632403"
Hospitals,In-yang Acupuncture Hospita..,5.0,4,"Yang Acupuncture Hospital, No. 1, Sindhu Garden, Gandhi Nagar, KATPADI VELLORE, Vellore - 632002, Opposite Manidhaneya Koodam"
Hospitals,Jpkm Hospital,5.0,3,"46, Abdullah Puram, Abdullapuram, Vellore - 632010, Near Pallavan College"
Hospitals,Akila Dental Clinic,5.0,3," Cross Street, Gandhi Nagar West, Vellore - 632006, Opp to Govt Law College"
Hospitals,G S Hospital,5.0,3,"14, Post Office Street, Sholingur, Vellore - 631102, Near Lm Gandhi Statue West Opposite Applo Pharmacy"
Hospitals,Bsh Hospital,5.0,3,"12, Ocheri Road, Panapakkam, Vellore - 631052, Near Mayura Theatre"
Hospitals,Vijaya Hospital,4.7,3,"/1, Rajiv Nagar, Rajiv Gandhi Nagar, Vellore - 632002, Athani Road"
Hospitals,Kavitha Hospital,4.3,3,"44, Sholingar Road, Walajapet, Vellore - 632513, Opposite Post Office"
Hospitals,Vellore Siddha Ayurveda Mar..,4.3,3,"3, Infantry Road, Vellore - 632001, Near District Library"
Hospitals,First Step Home Health Care..,4.3,3,"169 D, Sundararaju Street, Vellore Ho, Vellore - 632001"
Hospitals,Ganesh Hospital,4.3,3,"21, Arcot Road, Vellore Ho, Vellore - 632001, Ranga Puram"
Hospitals,Sanjeevan Ayurveda Varma Ho..,4.0,3,"21, Arcot Salai, Sathuvacheri, Vellore - 632009, Near PATC Bus Depot, Rangapuram"
Cars,Ganesh Cars Pvt Ltd,4.2,2335,"32, New Bye Pass Road, Vellore Ho, Vellore - 632001, Near Green Circle"
Cars,Sri Amman Cars INDIA Pvt Lt..,4.0,2335,"67, Katpadi Main Road, Gandhi Nagar Vellore, Vellore - 632006, Next to Dominos Pizza"
Cars,Jains Hyundai,4.7,21,"108, Infant Leonard L-10054588, Alamelumangapuram, Vellore - 632009, Venkatapuram New Vasoor"
Cars,Amman Cars,4.8,21,"67, Katpadi Main Road, Gandhi Nagar East, Vellore - 632006, Gandhi Nagar"
Cars,Jain Cars,4.0,3241,"108, Bangalore to Chennai Highway, Vasur, Vellore - 632514, Near Venkatapuram New Vasoor"
Cars,Sarvesh Ford,3.9,3241,"296-3/2,, Chennai Bangalore Highway, Perumugai, Vellore - 632009, Indira Nagar, Perumugai"
Cars,Vds Sayar Bajajs,3.8,846,"23, Katpadi Road, Vellore Bazaar, Vellore - 632004, Near New Bus Stand"
Cars,Sayar Automotive Pvt Ltd,3.7,846,"31/2-4, Bangalore to Chennai Highways, Alamelumangapuram, Vellore - 632009, Opposite Ford Showroom, Perumugai"
Cars,Balaji Honda,3.9,786,"99/4b1, Balaji Honda Complex, Perumugai, Vellore - 632009, Near Kh Exports & Ggr College"
Cars,Sri Amman Cars,4.9,786,"gu Nagar, Uthangarai, Tamil Nadu 635207, Tirupattur Main Road, Tirupattur, Tirupattur - 635601"
Cars,Susee Motors India Pvt Ltd,4.2,484,"141, New Bye Pass Road, Kagithapattarai, Vellore - 632012, Near Chennai Silks Showroom, MP Sarathi Nagar"
Cars,Ganesh Cars Pvt Ltd,4.1,484,"197/1B1, National Hishways 46, Kakankar Railway Station, Vellore - 635654, Near Toll Gate, Pethakallupalli, Vaniyambadi"
Cars,Nexa Perumugai,4.2,242,"96/6, Nh 46, Chennai to Bangalore Highway, Perumugai, Vellore - 632009"
Cars,Sayar Cars,3.9,242,"3004, New Bye Pass Road Chennai to Bangalore Highway Road, Vellore Fort, Vellore - 632004, Near Collector Office"
Cars,Jain Jubilant Cars Pvt Ltd,4.2,214,"374/375, Alamelumangapuram, Vellore - 632009, Venkatapuram New Vasoor"
Cars,Rdcmotor,3.7,214,"9, Indra Nagar, Sathuvacheri, Vellore - 632009, Perumugai Sathuvancheri"
Cars,Balaji Honda,4.1,114,"99/4b1, Balaji  Honda Complez, Perumugai, Vellore - 632009, Near  Kh Exports & Ggr  Collage"
Cars,Ambur Babu Cars,4.0,114,"2, New Bypass Road, Vellore Market, Vellore - 632004, Opposite Hotel River View"
Cars,DNV Bajaj,3.9,91,"1/12, Vaniyambadi Main Road ,Fakritakka, Thiruppattur Vellore, Tirupattur - 635601, Thamaleri Muthur Post ,Near Reliance Petrol Bunk"
Cars,Ganesh Cars,4.3,91,"54/4, Krishnagiri Main Road, Tirupattur, Tirupattur - 635601, Near Velan Nagar Bus Stop & Amrita School"
Cars,Nissan Cars,3.8,36,"huvachari Perumugai, Perumugai, Vellore - 632009"
Cars,Gurudev Motors,3.8,36,"298/1/2, Perumugai, Vellore - 632009, Balunagar"
Cars,Jains Mahindra,3.8,28,"8, Lakshmi Nagar, Achamangalam, Tirupattur, Tirupattur - 635601"
Cars,Ganesh Cars,4.3,28,"rupathur, Vellore, Sh18, Vellore, Vellore, Salem Thirupathur Vaniyambadi Road, Tirupattur, Tirupattur - 635601"
Cars,Senthil Motors,4.3,25,"523/4 Tnhb Phase 2, Dharmapuri Main Road, Tirupattur, Tirupattur - 635601, Paliiya Tiles"
Cars,My Tvs,3.2,25," Blue Theater, Palavansathukuppam, National Highway 234, Vellore - 632002"
Cars,Jain Cars & Auto Sales Pvt ..,4.0,23,"653 J M Palani Complex, Vaniyampadi Road, Tirupattur, Vellore - 635601, Vallalar Nagar"
Cars,Jain Cars,3.8,23,"65, Tbn Biulding, Dindivenam Road, Vellore - 632009"
Cars,Arcot Motors Pvt Ltd,4.5,19,"46, Sathuvacheri, Vellore - 632009, Chennai - Bangalore Highway"
Cars,Vijay Sales Corporation,4.0,19,"99/ A, Vellore Katpadi Road, Gandhi Nagar Vellore, Vellore - 632006, Near Odai Pilliyar Kovil"
Cars,Chevrolet India,4.4,6,lore - 632001
Cars,Mani Auto Service,4.3,6,"ni Road, Bagayam, Vellore - 632002, Near Bagayam Police Station"
Cars,Global Cars,4.7,6,"i Road, Adukkamparai, Vellore - 632011, Near GH"
Cars,Samuthura Groups,4.0,6,"10, RKM Complex, 14th East Cross Street, Gandhi Nagar Vellore, Vellore - 632002"
Cars,Isuzu Vehicle Sales,4.9,5," Trucking, Nandhiyalam Street, Nandiyalam, Vellore - 632517, Bharat Benze"
